"wz11cd","lsoa11cd","msoa11cd","date","Tenure: All categories: Tenure; measures: Value","Tenure: Owned: Total; measures: Value","Tenure: Owned: Owned outright; measures: Value","Tenure: Owned: Owned with a mortgage or loan; measures: Value","Tenure: Shared ownership (part owned and part rented); measures: Value","Tenure: Social rented: Total; measures: Value","Tenure: Social rented: Rented from council (Local Authority); measures: Value","Tenure: Social rented: Other social rented; measures: Value","Tenure: Private rented: Total; measures: Value","Tenure: Private rented: Private landlord or letting agency; measures: Value","Tenure: Private rented: Employer of a household member; measures: Value","Tenure: Private rented: Relative or friend of household member; measures: Value","Tenure: Private rented: Other; measures: Value","Tenure: Living rent free; measures: Value","Tenure: Owned: Total; measures: Value:value%","Tenure: Owned: Owned outright; measures: Value:value%","Tenure: Owned: Owned with a mortgage or loan; measures: Value:value%","Tenure: Shared ownership (part owned and part rented); measures: Value:value%","Tenure: Social rented: Total; measures: Value:value%","Tenure: Social rented: Rented from council (Local Authority); measures: Value:value%","Tenure: Social rented: Other social rented; measures: Value:value%","Tenure: Private rented: Total; measures: Value:value%","Tenure: Private rented: Private landlord or letting agency; measures: Value:value%","Tenure: Private rented: Employer of a household member; measures: Value:value%","Tenure: Private rented: Relative or friend of household member; measures: Value:value%","Tenure: Private rented: Other; measures: Value:value%","Tenure: Living rent free; measures: Value:value%"
"E33020199","E01009492","E02001881",2011,317,191,63,128,1,54,40,14,56,55,0,1,0,15,60.2523659305994,19.8738170347003,40.378548895899,0.315457413249211,17.0347003154574,12.6182965299685,4.41640378548896,17.6656151419558,17.3501577287066,0,0.315457413249211,0,4.73186119873817
"E33020199","E01009475","E02001881",2011,317,191,63,128,1,54,40,14,56,55,0,1,0,15,60.2523659305994,19.8738170347003,40.378548895899,0.315457413249211,17.0347003154574,12.6182965299685,4.41640378548896,17.6656151419558,17.3501577287066,0,0.315457413249211,0,4.73186119873817
"E33020200","E01009476","E02001881",2011,546,380,99,281,3,75,56,19,85,75,1,6,3,3,69.5970695970696,18.1318681318681,51.4652014652015,0.54945054945055,13.7362637362637,10.2564102564103,3.47985347985348,15.5677655677656,13.7362637362637,0.183150183150183,1.0989010989011,0.54945054945055,0.54945054945055
"E33020201","E01009490","E02001881",2011,415,285,76,209,5,48,40,8,65,61,0,3,1,12,68.6746987951807,18.3132530120482,50.3614457831325,1.20481927710843,11.566265060241,9.63855421686747,1.92771084337349,15.6626506024096,14.6987951807229,0,0.72289156626506,0.240963855421687,2.89156626506024
"E33020202","E01009476","E02001881",2011,400,275,97,178,1,63,57,6,57,52,1,1,3,4,68.75,24.25,44.5,0.25,15.75,14.25,1.5,14.25,13,0.25,0.25,0.75,1
"E33020202","E01009475","E02001881",2011,400,275,97,178,1,63,57,6,57,52,1,1,3,4,68.75,24.25,44.5,0.25,15.75,14.25,1.5,14.25,13,0.25,0.25,0.75,1
"E33020202","E01009477","E02001881",2011,400,275,97,178,1,63,57,6,57,52,1,1,3,4,68.75,24.25,44.5,0.25,15.75,14.25,1.5,14.25,13,0.25,0.25,0.75,1
"E33020203","E01009095","E02001882",2011,566,401,116,285,8,85,68,17,67,60,0,7,0,5,70.8480565371025,20.4946996466431,50.3533568904594,1.41342756183746,15.017667844523,12.0141342756184,3.00353356890459,11.8374558303887,10.6007067137809,0,1.23674911660777,0,0.88339222614841
"E33020204","E01009508","E02001882",2011,620,468,97,371,10,49,37,12,92,87,0,4,1,1,75.4838709677419,15.6451612903226,59.8387096774194,1.61290322580645,7.90322580645161,5.96774193548387,1.93548387096774,14.8387096774194,14.0322580645161,0,0.645161290322581,0.161290322580645,0.161290322580645
"E33020204","E01009510","E02001882",2011,620,468,97,371,10,49,37,12,92,87,0,4,1,1,75.4838709677419,15.6451612903226,59.8387096774194,1.61290322580645,7.90322580645161,5.96774193548387,1.93548387096774,14.8387096774194,14.0322580645161,0,0.645161290322581,0.161290322580645,0.161290322580645
"E33020204","E01009509","E02001882",2011,620,468,97,371,10,49,37,12,92,87,0,4,1,1,75.4838709677419,15.6451612903226,59.8387096774194,1.61290322580645,7.90322580645161,5.96774193548387,1.93548387096774,14.8387096774194,14.0322580645161,0,0.645161290322581,0.161290322580645,0.161290322580645
"E33020205","E01009507","E02001882",2011,384,252,85,167,1,69,45,24,57,54,0,3,0,5,65.625,22.1354166666667,43.4895833333333,0.260416666666667,17.96875,11.71875,6.25,14.84375,14.0625,0,0.78125,0,1.30208333333333
"E33020205","E01009509","E02001882",2011,384,252,85,167,1,69,45,24,57,54,0,3,0,5,65.625,22.1354166666667,43.4895833333333,0.260416666666667,17.96875,11.71875,6.25,14.84375,14.0625,0,0.78125,0,1.30208333333333
"E33020206","E01009507","E02001882",2011,607,440,136,304,2,77,59,18,82,73,0,8,1,6,72.4876441515651,22.4052718286656,50.0823723228995,0.329489291598023,12.6853377265239,9.71993410214168,2.96540362438221,13.5090609555189,12.0263591433278,0,1.31795716639209,0.164744645799012,0.988467874794069
"E33020206","E01009095","E02001882",2011,607,440,136,304,2,77,59,18,82,73,0,8,1,6,72.4876441515651,22.4052718286656,50.0823723228995,0.329489291598023,12.6853377265239,9.71993410214168,2.96540362438221,13.5090609555189,12.0263591433278,0,1.31795716639209,0.164744645799012,0.988467874794069
"E33020207","E01009510","E02001882",2011,282,210,78,132,1,40,30,10,28,26,0,2,0,3,74.468085106383,27.6595744680851,46.8085106382979,0.354609929078014,14.1843971631206,10.6382978723404,3.54609929078014,9.9290780141844,9.21985815602837,0,0.709219858156028,0,1.06382978723404
"E33020207","E01009509","E02001882",2011,282,210,78,132,1,40,30,10,28,26,0,2,0,3,74.468085106383,27.6595744680851,46.8085106382979,0.354609929078014,14.1843971631206,10.6382978723404,3.54609929078014,9.9290780141844,9.21985815602837,0,0.709219858156028,0,1.06382978723404
"E33020208","E01009300","E02001883",2011,487,358,95,263,4,72,53,19,52,48,1,2,1,1,73.5112936344969,19.5071868583162,54.0041067761807,0.82135523613963,14.7843942505133,10.8829568788501,3.90143737166324,10.6776180698152,9.85626283367557,0.205338809034908,0.410677618069815,0.205338809034908,0.205338809034908
"E33020209","E01009301","E02001883",2011,336,209,59,150,7,74,62,12,43,40,0,2,1,3,62.202380952381,17.5595238095238,44.6428571428571,2.08333333333333,22.0238095238095,18.452380952381,3.57142857142857,12.797619047619,11.9047619047619,0,0.595238095238095,0.297619047619048,0.892857142857143
"E33020209","E01009300","E02001883",2011,336,209,59,150,7,74,62,12,43,40,0,2,1,3,62.202380952381,17.5595238095238,44.6428571428571,2.08333333333333,22.0238095238095,18.452380952381,3.57142857142857,12.797619047619,11.9047619047619,0,0.595238095238095,0.297619047619048,0.892857142857143
"E33020209","E01009297","E02001883",2011,336,209,59,150,7,74,62,12,43,40,0,2,1,3,62.202380952381,17.5595238095238,44.6428571428571,2.08333333333333,22.0238095238095,18.452380952381,3.57142857142857,12.797619047619,11.9047619047619,0,0.595238095238095,0.297619047619048,0.892857142857143
"E33020209","E01009303","E02001883",2011,336,209,59,150,7,74,62,12,43,40,0,2,1,3,62.202380952381,17.5595238095238,44.6428571428571,2.08333333333333,22.0238095238095,18.452380952381,3.57142857142857,12.797619047619,11.9047619047619,0,0.595238095238095,0.297619047619048,0.892857142857143
"E33020210","E01009297","E02001883",2011,340,209,53,156,1,86,74,12,40,36,0,3,1,4,61.4705882352941,15.5882352941176,45.8823529411765,0.294117647058824,25.2941176470588,21.7647058823529,3.52941176470588,11.7647058823529,10.5882352941176,0,0.88235294117647,0.294117647058824,1.17647058823529
"E33020210","E01009300","E02001883",2011,340,209,53,156,1,86,74,12,40,36,0,3,1,4,61.4705882352941,15.5882352941176,45.8823529411765,0.294117647058824,25.2941176470588,21.7647058823529,3.52941176470588,11.7647058823529,10.5882352941176,0,0.88235294117647,0.294117647058824,1.17647058823529
"E33020211","E01009299","E02001883",2011,322,231,66,165,5,57,47,10,24,18,0,6,0,5,71.7391304347826,20.4968944099379,51.2422360248447,1.5527950310559,17.7018633540373,14.5962732919255,3.1055900621118,7.45341614906832,5.59006211180124,0,1.86335403726708,0,1.5527950310559
"E33020211","E01009303","E02001883",2011,322,231,66,165,5,57,47,10,24,18,0,6,0,5,71.7391304347826,20.4968944099379,51.2422360248447,1.5527950310559,17.7018633540373,14.5962732919255,3.1055900621118,7.45341614906832,5.59006211180124,0,1.86335403726708,0,1.5527950310559
"E33020212","E01009301","E02001883",2011,362,245,80,165,2,72,57,15,41,39,0,2,0,2,67.6795580110497,22.0994475138122,45.5801104972376,0.552486187845304,19.8895027624309,15.7458563535912,4.14364640883978,11.3259668508287,10.7734806629834,0,0.552486187845304,0,0.552486187845304
"E33020212","E01009303","E02001883",2011,362,245,80,165,2,72,57,15,41,39,0,2,0,2,67.6795580110497,22.0994475138122,45.5801104972376,0.552486187845304,19.8895027624309,15.7458563535912,4.14364640883978,11.3259668508287,10.7734806629834,0,0.552486187845304,0,0.552486187845304
"E33020213","E01009195","E02001884",2011,678,473,141,332,14,83,45,38,102,96,0,5,1,6,69.76401179941,20.7964601769912,48.9675516224189,2.06489675516224,12.2418879056047,6.63716814159292,5.6047197640118,15.0442477876106,14.1592920353982,0,0.737463126843658,0.147492625368732,0.884955752212389
"E33020213","E01009197","E02001884",2011,678,473,141,332,14,83,45,38,102,96,0,5,1,6,69.76401179941,20.7964601769912,48.9675516224189,2.06489675516224,12.2418879056047,6.63716814159292,5.6047197640118,15.0442477876106,14.1592920353982,0,0.737463126843658,0.147492625368732,0.884955752212389
"E33020214","E01009198","E02001884",2011,262,167,57,110,1,35,25,10,54,52,0,2,0,5,63.7404580152672,21.7557251908397,41.9847328244275,0.381679389312977,13.3587786259542,9.54198473282443,3.81679389312977,20.6106870229008,19.8473282442748,0,0.763358778625954,0,1.90839694656489
"E33020215","E01033649","E02001884",2011,843,624,205,419,7,88,56,32,121,105,0,14,2,3,74.0213523131673,24.3179122182681,49.7034400948992,0.830367734282325,10.4389086595492,6.6429418742586,3.79596678529063,14.3534994068802,12.4555160142349,0,1.66073546856465,0.237247924080664,0.355871886120996
"E33020215","E01033647","E02001884",2011,843,624,205,419,7,88,56,32,121,105,0,14,2,3,74.0213523131673,24.3179122182681,49.7034400948992,0.830367734282325,10.4389086595492,6.6429418742586,3.79596678529063,14.3534994068802,12.4555160142349,0,1.66073546856465,0.237247924080664,0.355871886120996
"E33020216","E01009140","E02001886",2011,293,193,76,117,5,27,14,13,64,61,0,3,0,4,65.8703071672355,25.938566552901,39.9317406143345,1.70648464163823,9.21501706484642,4.77815699658703,4.43686006825939,21.8430034129693,20.8191126279863,0,1.02389078498294,0,1.36518771331058
"E33020216","E01009145","E02001886",2011,293,193,76,117,5,27,14,13,64,61,0,3,0,4,65.8703071672355,25.938566552901,39.9317406143345,1.70648464163823,9.21501706484642,4.77815699658703,4.43686006825939,21.8430034129693,20.8191126279863,0,1.02389078498294,0,1.36518771331058
"E33020217","E01009147","E02001886",2011,330,198,66,132,3,36,24,12,90,85,2,2,1,3,60,20,40,0.909090909090909,10.9090909090909,7.27272727272727,3.63636363636364,27.2727272727273,25.7575757575758,0.606060606060606,0.606060606060606,0.303030303030303,0.909090909090909
"E33020217","E01009139","E02001886",2011,330,198,66,132,3,36,24,12,90,85,2,2,1,3,60,20,40,0.909090909090909,10.9090909090909,7.27272727272727,3.63636363636364,27.2727272727273,25.7575757575758,0.606060606060606,0.606060606060606,0.303030303030303,0.909090909090909
"E33020217","E01009138","E02001886",2011,330,198,66,132,3,36,24,12,90,85,2,2,1,3,60,20,40,0.909090909090909,10.9090909090909,7.27272727272727,3.63636363636364,27.2727272727273,25.7575757575758,0.606060606060606,0.606060606060606,0.303030303030303,0.909090909090909
"E33020218","E01009145","E02001886",2011,241,150,57,93,0,33,22,11,55,51,2,1,1,3,62.2406639004149,23.6514522821577,38.5892116182573,0,13.6929460580913,9.12863070539419,4.5643153526971,22.8215767634855,21.1618257261411,0.829875518672199,0.4149377593361,0.4149377593361,1.2448132780083
"E33020218","E01009147","E02001886",2011,241,150,57,93,0,33,22,11,55,51,2,1,1,3,62.2406639004149,23.6514522821577,38.5892116182573,0,13.6929460580913,9.12863070539419,4.5643153526971,22.8215767634855,21.1618257261411,0.829875518672199,0.4149377593361,0.4149377593361,1.2448132780083
"E33020219","E01009147","E02001886",2011,350,260,84,176,3,30,18,12,51,44,1,6,0,6,74.2857142857143,24,50.2857142857143,0.857142857142857,8.57142857142857,5.14285714285714,3.42857142857143,14.5714285714286,12.5714285714286,0.285714285714286,1.71428571428571,0,1.71428571428571
"E33020219","E01009138","E02001886",2011,350,260,84,176,3,30,18,12,51,44,1,6,0,6,74.2857142857143,24,50.2857142857143,0.857142857142857,8.57142857142857,5.14285714285714,3.42857142857143,14.5714285714286,12.5714285714286,0.285714285714286,1.71428571428571,0,1.71428571428571
"E33020220","E01009138","E02001886",2011,465,314,107,207,4,63,36,27,82,76,1,5,0,2,67.5268817204301,23.010752688172,44.5161290322581,0.860215053763441,13.5483870967742,7.74193548387097,5.80645161290323,17.6344086021505,16.3440860215054,0.21505376344086,1.0752688172043,0,0.43010752688172
"E33020220","E01009139","E02001886",2011,465,314,107,207,4,63,36,27,82,76,1,5,0,2,67.5268817204301,23.010752688172,44.5161290322581,0.860215053763441,13.5483870967742,7.74193548387097,5.80645161290323,17.6344086021505,16.3440860215054,0.21505376344086,1.0752688172043,0,0.43010752688172
"E33020221","E01009140","E02001886",2011,239,150,56,94,4,27,19,8,57,56,0,1,0,1,62.7615062761506,23.4309623430962,39.3305439330544,1.67364016736402,11.2970711297071,7.94979079497908,3.34728033472803,23.8493723849372,23.4309623430962,0,0.418410041841004,0,0.418410041841004
"E33020222","E01009140","E02001886",2011,496,350,100,250,6,51,31,20,84,77,2,4,1,5,70.5645161290323,20.1612903225806,50.4032258064516,1.20967741935484,10.2822580645161,6.25,4.03225806451613,16.9354838709677,15.5241935483871,0.403225806451613,0.806451612903226,0.201612903225806,1.00806451612903
"E33020223","E01009517","E02001888",2011,336,245,57,188,2,48,39,9,38,34,0,3,1,3,72.9166666666667,16.9642857142857,55.952380952381,0.595238095238095,14.2857142857143,11.6071428571429,2.67857142857143,11.3095238095238,10.1190476190476,0,0.892857142857143,0.297619047619048,0.892857142857143
"E33020223","E01009512","E02001888",2011,336,245,57,188,2,48,39,9,38,34,0,3,1,3,72.9166666666667,16.9642857142857,55.952380952381,0.595238095238095,14.2857142857143,11.6071428571429,2.67857142857143,11.3095238095238,10.1190476190476,0,0.892857142857143,0.297619047619048,0.892857142857143
"E33020224","E01009517","E02001888",2011,431,313,82,231,1,50,40,10,63,55,0,7,1,4,72.6218097447796,19.0255220417633,53.5962877030162,0.232018561484919,11.6009280742459,9.28074245939675,2.32018561484919,14.6171693735499,12.7610208816705,0,1.62412993039443,0.232018561484919,0.928074245939675
"E33020224","E01009516","E02001888",2011,431,313,82,231,1,50,40,10,63,55,0,7,1,4,72.6218097447796,19.0255220417633,53.5962877030162,0.232018561484919,11.6009280742459,9.28074245939675,2.32018561484919,14.6171693735499,12.7610208816705,0,1.62412993039443,0.232018561484919,0.928074245939675
"E33020224","E01009514","E02001888",2011,431,313,82,231,1,50,40,10,63,55,0,7,1,4,72.6218097447796,19.0255220417633,53.5962877030162,0.232018561484919,11.6009280742459,9.28074245939675,2.32018561484919,14.6171693735499,12.7610208816705,0,1.62412993039443,0.232018561484919,0.928074245939675
"E33020225","E01009516","E02001888",2011,409,279,89,190,1,83,72,11,44,40,0,4,0,2,68.2151589242054,21.760391198044,46.4547677261614,0.244498777506112,20.2933985330073,17.6039119804401,2.68948655256724,10.7579462102689,9.7799511002445,0,0.97799511002445,0,0.488997555012225
"E33020225","E01009514","E02001888",2011,409,279,89,190,1,83,72,11,44,40,0,4,0,2,68.2151589242054,21.760391198044,46.4547677261614,0.244498777506112,20.2933985330073,17.6039119804401,2.68948655256724,10.7579462102689,9.7799511002445,0,0.97799511002445,0,0.488997555012225
"E33020226","E01033642","E02001889",2011,754,497,157,340,2,78,50,28,160,153,0,4,3,17,65.9151193633952,20.8222811671088,45.0928381962865,0.26525198938992,10.3448275862069,6.63129973474801,3.71352785145889,21.2201591511936,20.2917771883289,0,0.530503978779841,0.397877984084881,2.25464190981432
"E33020226","E01009325","E02001889",2011,754,497,157,340,2,78,50,28,160,153,0,4,3,17,65.9151193633952,20.8222811671088,45.0928381962865,0.26525198938992,10.3448275862069,6.63129973474801,3.71352785145889,21.2201591511936,20.2917771883289,0,0.530503978779841,0.397877984084881,2.25464190981432
"E33020226","E01009343","E02001889",2011,754,497,157,340,2,78,50,28,160,153,0,4,3,17,65.9151193633952,20.8222811671088,45.0928381962865,0.26525198938992,10.3448275862069,6.63129973474801,3.71352785145889,21.2201591511936,20.2917771883289,0,0.530503978779841,0.397877984084881,2.25464190981432
"E33020226","E01009342","E02001889",2011,754,497,157,340,2,78,50,28,160,153,0,4,3,17,65.9151193633952,20.8222811671088,45.0928381962865,0.26525198938992,10.3448275862069,6.63129973474801,3.71352785145889,21.2201591511936,20.2917771883289,0,0.530503978779841,0.397877984084881,2.25464190981432
"E33020227","E01009343","E02001889",2011,355,245,90,155,1,42,26,16,62,60,0,0,2,5,69.0140845070423,25.3521126760563,43.6619718309859,0.28169014084507,11.830985915493,7.32394366197183,4.50704225352113,17.4647887323944,16.9014084507042,0,0,0.563380281690141,1.40845070422535
"E33020227","E01009342","E02001889",2011,355,245,90,155,1,42,26,16,62,60,0,0,2,5,69.0140845070423,25.3521126760563,43.6619718309859,0.28169014084507,11.830985915493,7.32394366197183,4.50704225352113,17.4647887323944,16.9014084507042,0,0,0.563380281690141,1.40845070422535
"E33020228","E01008990","E02001890",2011,1037,819,199,620,16,61,30,31,135,126,0,9,0,6,78.9778206364513,19.1899710703954,59.7878495660559,1.54291224686596,5.88235294117647,2.89296046287367,2.9893924783028,13.0183220829315,12.1504339440694,0,0.867888138862102,0,0.578592092574735
"E33020228","E01008991","E02001890",2011,1037,819,199,620,16,61,30,31,135,126,0,9,0,6,78.9778206364513,19.1899710703954,59.7878495660559,1.54291224686596,5.88235294117647,2.89296046287367,2.9893924783028,13.0183220829315,12.1504339440694,0,0.867888138862102,0,0.578592092574735
"E33020228","E01008988","E02001890",2011,1037,819,199,620,16,61,30,31,135,126,0,9,0,6,78.9778206364513,19.1899710703954,59.7878495660559,1.54291224686596,5.88235294117647,2.89296046287367,2.9893924783028,13.0183220829315,12.1504339440694,0,0.867888138862102,0,0.578592092574735
"E33020229","E01008989","E02001890",2011,395,245,77,168,2,60,33,27,79,74,0,2,3,9,62.0253164556962,19.493670886076,42.5316455696203,0.506329113924051,15.1898734177215,8.35443037974684,6.83544303797468,20,18.7341772151899,0,0.506329113924051,0.759493670886076,2.27848101265823
"E33020229","E01008991","E02001890",2011,395,245,77,168,2,60,33,27,79,74,0,2,3,9,62.0253164556962,19.493670886076,42.5316455696203,0.506329113924051,15.1898734177215,8.35443037974684,6.83544303797468,20,18.7341772151899,0,0.506329113924051,0.759493670886076,2.27848101265823
"E33020230","E01008990","E02001890",2011,1211,869,236,633,9,87,58,29,231,203,9,13,6,15,71.7588769611891,19.4880264244426,52.2708505367465,0.74318744838976,7.18414533443435,4.78943022295624,2.39471511147812,19.0751445086705,16.7630057803468,0.74318744838976,1.07349298100743,0.495458298926507,1.23864574731627
"E33020231","E01008987","E02001890",2011,406,241,69,172,1,56,27,29,106,100,1,5,0,2,59.35960591133,16.9950738916256,42.3645320197044,0.246305418719212,13.7931034482759,6.65024630541872,7.14285714285714,26.1083743842365,24.6305418719212,0.246305418719212,1.23152709359606,0,0.492610837438424
"E33020231","E01008988","E02001890",2011,406,241,69,172,1,56,27,29,106,100,1,5,0,2,59.35960591133,16.9950738916256,42.3645320197044,0.246305418719212,13.7931034482759,6.65024630541872,7.14285714285714,26.1083743842365,24.6305418719212,0.246305418719212,1.23152709359606,0,0.492610837438424
"E33020232","E01008988","E02001890",2011,405,250,67,183,4,32,14,18,114,108,3,3,0,5,61.7283950617284,16.5432098765432,45.1851851851852,0.987654320987654,7.90123456790123,3.45679012345679,4.44444444444444,28.1481481481481,26.6666666666667,0.740740740740741,0.740740740740741,0,1.23456790123457
"E33020232","E01008986","E02001890",2011,405,250,67,183,4,32,14,18,114,108,3,3,0,5,61.7283950617284,16.5432098765432,45.1851851851852,0.987654320987654,7.90123456790123,3.45679012345679,4.44444444444444,28.1481481481481,26.6666666666667,0.740740740740741,0.740740740740741,0,1.23456790123457
